reset,resolution,x,y,z
cfb,0,46333,3845,6443
cfb,0,54012,60933,9259
cfb,0,56829,16133,15915
cfb,0,10749,7940,42539
cfa,0,24061,6148,42539
cfa,0,59645,41220,44587
cfa,0,55549,36100,39723
cfa,0,59901,11780,38955
cf9,0,49917,4868,14123
cfa,0,52221,14595,21547
cfb,0,23036,61443,64299
cfe,0,61182,16389,20523
cfe,0,61952,53253,14379
cfe,0,47872,43269,7979
dff,0,56832,59397,5675
dff,0,5633,47108,52011
d00,0,49151,56580,34347
dff,0,3841,18692,9515
d00,0,57344,25860,34347
d00,0,4097,28420,5163
d00,0,27392,55043,51243
d00,0,28673,10499,39467
d00,0,13825,24836,811
d00,0,19969,41475,52523
d00,0,24321,59139,40491
d00,0,24833,60931,37931
d00,0,25858,2563,40747
d00,0,25090,14339,31019
d00,0,23042,10755,33835
dff,0,19458,515,46379
dff,0,59136,62212,27435
dff,0,49408,63236,41003
d00,0,61953,8964,21547
d00,0,26624,63747,47915
d00,0,39425,4355,31531
eff,0,10240,63492,4395
eff,0,10242,4868,53291
e00,0,46338,26372,15659
e00,0,30466,11267,19499
e01,0,59905,41730,46635
e00,0,13056,59650,6443
e00,0,47617,39938,56875
e00,0,17921,37891,54059
e00,0,8449,28420,7979
eff,0,6913,25347,64299
e00,0,40961,6404,45611
eff,0,19200,58628,43
e00,0,49153,7172,49451
eff,0,11264,46340,25387
eff,0,40960,27397,2347
efe,0,17920,59141,11051
efe,0,47872,50693,31275
efe,0,39679,45317,41515
efe,0,33280,2565,43051
efe,0,50687,55813,30763
efe,0,17919,54533,51755
ffe,0,13056,26117,55595
ffe,0,20735,65285,59435
ffd,0,13823,54533,61995
ffe,0,63743,34565,56619
fff,0,3327,51461,61995
fff,0,17663,58629,26411
ffe,0,7423,52997,37419
ffe,0,57599,49669,47147
ffe,0,38399,46341,53547
ffe,0,13567,38917,62507
ffe,0,5119,26117,65067
ffd,0,6399,25093,55595
ffd,0,35071,15622,6443
ffd,0,43006,29190,1835
ffd,0,31742,44549,54315
ffd,0,12543,8454,2859
ffd,0,21758,45062,15659
ffd,0,24063,1286,21803
ffd,0,47358,41989,52011
ffd,0,13311,20486,4139
0fc,1,11263,37638,2091
0fb,1,57854,49413,38443
0fc,1,42239,15878,18731
0fd,1,55808,1030,13355
0fc,1,2303,39429,61227
0fd,1,65279,45830,14635
0fc,1,30207,39685,60971
0fc,1,32255,23557,55595
0fc,1,12798,46086,33579
0fb,1,14846,41734,9771
0fc,1,57086,64005,45099
0fc,1,24830,64773,36139
0fc,1,34558,59653,19755
0fc,1,27390,45573,53035
0fb,1,4862,14853,31531
0fb,1,22525,51717,65323
0fb,1,49917,53765,22315
0fb,1,47102,2309,45099
0fb,1,41981,55813,46635
0fb,1,50173,55301,23595
0fb,1,52477,64773,29995
1fb,1,28925,44293,30507
1fb,1,38909,25349,31787
1fb,1,27901,38405,29995
1fa,1,12541,26629,11307
1fa,1,43517,11268,49963
1fa,1,59901,28933,7211
1fb,1,59901,19973,16171
1fc,1,41725,40709,55851
1fb,1,23038,23045,55851
1fb,1,39677,62725,48683
1fb,1,28925,29957,52523
1fb,1,32509,26629,38443
1fb,1,22525,21253,26667
1fb,1,48381,27141,43051
1fb,1,51965,32005,49195
1fb,1,47613,27141,49451
1fb,1,39421,19461,44587
1fb,1,36861,14853,39979
1fb,1,46077,26117,46123
1fb,1,49149,16389,44843
2fb,1,54269,19973,47147
2fb,1,47101,21253,46635
2fb,1,48637,23813,45867
2fb,1,49917,23813,42539
2fb,1,49661,26373,45099
2fb,1,51453,28677,47403
2fb,1,54013,28933,48171
2fb,1,55037,31237,47403
2fb,1,51709,26885,48939
2fb,1,49405,20741,43563
2fb,1,51965,21509,46891
2fb,1,49149,15109,43819
2fb,1,55805,12805,43819
2fb,1,53501,23301,43051
2fb,1,51965,27397,42283
2fb,1,55549,21509,46891
2fb,1,61181,15877,45099
2fb,1,60413,20741,46123
2fb,1,59389,16645,48427
2fc,1,62205,14085,47147
2fc,1,1789,13829,48171
3fc,1,2557,14597,46379
3fc,1,2813,11013,43307
3fc,1,4349,12549,48427
3fc,1,10237,11781,45355
3fc,1,7421,15109,49451
3fc,1,7677,22021,52523
3fc,1,7421,21765,55595
3fc,1,12541,31493,52779
3fc,1,12285,30725,55851
3fc,1,13053,30725,56875
3fc,1,16125,30981,52267
3fc,1,17917,30981,55339
3fc,1,17917,26885,52011
3fc,1,22269,35845,56363
3fc,1,28925,20229,53547
3fc,1,26621,31493,55851
3fc,1,18941,46341,51243
3fc,1,14333,46597,56619
3fb,1,11005,61957,52523
3fb,1,49405,55557,47147
4fb,1,44541,51205,43051
4fb,1,39933,25349,36395
4fb,1,50941,31493,38187
4fb,1,28157,22277,24363
4fb,1,24573,26117,20523
4fb,1,14589,26629,17707
4fb,1,30973,34821,25899
4fb,1,31485,27909,33067
4fb,1,31997,31237,30763
4fb,1,30973,37893,33067
4fb,1,33789,32773,26667
4fb,1,35069,41733,32043
4fb,1,38909,38661,34859
4fb,1,37885,33541,29739
4fb,1,29693,26885,20779
4fb,1,36349,22533,22059
4fb,1,34045,20485,23595
4fb,1,25853,24325,14123
4fb,1,25341,28165,18987
4fb,1,20989,21509,13867
4fb,1,20733,23301,16427
5fb,1,30973,38661,27179
5fb,1,25085,33029,22571
5fb,1,16125,27653,10539
5fb,1,11517,14341,1579
5fb,1,11005,30725,7723
5fb,1,16893,37637,13099
5fb,1,20989,29701,19243
5fb,1,17405,23813,11051
5fb,1,12797,10245,2859
5fb,1,10493,15877,1323
5fb,1,9469,9220,64043
5fb,1,2301,13572,64299
5fb,1,27645,15877,15147
5fb,1,40189,22021,18219
5fb,1,59901,33029,28715
5fa,1,4349,5636,59435
5fa,1,64764,61444,55339
5fa,1,7164,56324,10027
5fa,1,49404,56836,48683
5fa,1,49404,62212,45611
5fa,1,40956,58372,42795
6fa,1,32764,51204,25643
6fa,1,31997,5636,40491
6fa,1,36093,11780,45867
6fa,1,27901,2564,35883
6fa,1,37885,7940,41515
6fa,1,47612,61444,43051
6fa,1,51452,52484,37675
6fa,1,52732,64516,44587
6fc,1,50940,60420,41003
6fc,1,16125,44293,45099
6fc,1,43005,15365,42027
6fc,1,29693,9733,42283
6fc,1,23805,10245,39211
6fc,1,13565,10501,40491
6fc,1,15101,13829,39979
6fc,1,8701,17925,44331
6fc,1,8957,12549,52523
6fc,1,7421,18437,50219
6fc,1,6141,13829,49707
6fc,1,13565,15877,53547
7fc,1,11005,20485,49963
7fc,1,14589,24837,52011
7fc,1,12541,29189,55339
7fc,1,11773,24837,56875
7fc,1,16125,29189,58667
7fc,1,23293,33285,58155
7fc,1,20477,29445,60715
7fc,1,20221,12805,55339
7fc,1,29693,30725,57643
7fc,1,35837,31493,63019
7fc,1,27389,37893,60203
7fc,1,21245,25093,55339
7fc,1,30461,34565,57131
7fc,1,34301,34053,59947
7fc,1,35069,26885,55339
7fc,1,39677,21253,57899
7fc,1,39677,30469,59435
7fc,1,41469,25605,57899
7fc,1,39165,36869,57131
7fc,1,42749,44805,60203
7fc,1,39165,26373,56619
8fc,1,36605,36101,59947
8fc,1,50173,43781,57643
8fc,1,44797,43781,59179
8fd,1,64765,58885,64043
8fd,1,11006,3845,65067
8fd,1,7165,51461,65323
8fd,1,4093,43269,58155
8fd,1,3581,44293,58667
8fd,1,10237,39429,55595
8fd,1,14845,36101,54571
8fd,1,13565,41221,54315
8fd,1,15869,39173,60203
8fd,1,10237,38405,56363
8fd,1,6397,46597,53803
8fd,1,14845,41221,54315
8fd,1,8445,49413,52011
8fd,1,9469,38405,56619
8fd,1,11517,41989,46891
8fd,1,7677,32005,47659
8fd,1,5373,25861,49195
9fd,1,3069,23813,42795
9fd,1,3837,26117,44075
9fd,1,3581,29445,44843
9fd,1,7677,29701,43307
9fd,1,6397,20229,38187
9fd,1,6141,30469,43307
9fc,1,2301,24325,41003
9fc,1,65021,20741,36907
9fc,1,60157,37893,41003
9fc,1,61693,38661,39979
9fc,1,60157,37637,40491
9fd,1,62461,37125,43563
9fc,1,509,24325,40235
9fc,1,63997,15877,37931
9fc,1,61949,25093,40747
9fc,1,62205,21765,38443
9fc,1,62717,24069,38699
9fc,1,64765,8453,30763
9fc,1,54013,773,28203
9fc,1,53501,1541,30763
9fc,1,54780,58885,27179
afc,1,54780,57349,25643
afc,1,56573,6917,35115
afc,1,58621,6917,32555
afc,1,63485,14853,37931
afc,1,62717,14597,35883
afc,1,61181,10245,33835
afc,1,62461,9733,34091
afc,1,56829,6661,32299
afc,1,58109,16389,35371
afc,1,54013,11781,37931
afc,1,56829,10757,37675
afc,1,54781,7941,35627
afc,1,57341,7685,34347
afc,1,53245,7941,33323
afc,1,57597,12037,36651
afc,1,56061,7685,34091
afc,1,45564,62213,31531
afc,1,35324,48901,25131
afc,1,39420,56069,29739
afc,1,40956,57605,31019
bfc,1,45052,58117,31787
bfc,1,50428,63749,32811
bfc,1,52733,517,35371
bfc,1,55293,3845,35627
bfd,1,60157,7429,37419
bfd,1,3069,19717,42283
bfd,1,4349,15621,39211
bfd,1,4349,17413,39979
bfd,1,14589,17925,38443
bfd,1,23805,23045,35371
bfd,1,8445,15877,35627
bfd,1,17149,35845,42795
bfd,1,24061,30981,42795
bfd,1,23037,33285,47147
bfd,1,31229,38405,48939
bfd,1,36605,40965,48683
bfd,1,39421,35845,52011
bfd,1,31485,28677,44587
bfd,1,55549,44293,47659
bfd,1,50685,44549,50987
bfd,1,51453,36357,42539
cfd,1,64253,42501,39979
cfd,1,61694,2565,46891
cfe,1,60158,17157,54315
cfe,1,6910,24581,55339
cfe,1,32766,22277,43563
cfe,1,52734,27653,34347
cfe,1,36606,25861,35883
cfe,1,19710,15621,42027
cfe,1,22270,14341,42283
cfe,1,6142,15109,49195
cfe,1,1021,33285,36395
cfe,1,14077,52485,40491
cfe,1,22782,8453,47147
cfe,1,2046,14341,51499
cfd,1,6654,16901,52523
cfd,1,52477,56069,55083
cfd,1,38653,56837,53547
cfd,1,39933,63237,46635
cfd,1,23037,45061,46123
cfd,1,19965,43781,48939
cfd,1,12029,30981,45867
dfd,1,13053,34309,44843
dfc,1,7165,29701,43051
dfc,1,64765,25349,41259
dfc,1,39165,5125,28459
dfd,1,65533,22789,34859
dfd,1,20733,42245,41003
dfd,1,6397,35845,34603
dfd,1,13565,60421,41259
dfd,1,8957,64005,38187
dfd,1,3325,54789,29995
dfd,1,13821,60677,31275
dfd,1,1789,49413,29227
dfd,1,21501,65285,34603
dfc,1,22014,22277,41003
dfc,1,62461,60165,37163
dfd,1,64509,48389,31787
dfd,1,5886,4357,38443
dfd,1,13821,64261,39467
dfd,1,10493,46341,32043
dfd,1,1277,48133,31531
efd,1,42238,23301,42539
efd,1,47102,16901,42795
efd,1,60670,17413,40491
efc,1,7166,17925,47147
efc,1,24317,53253,41771
efc,1,18173,56069,39723
efc,1,14845,54533,41003
efc,1,7677,48901,38187
efc,1,12285,37637,38699
efc,1,9469,33029,33323
efc,1,8445,38405,37419
efc,1,22013,37637,39467
efc,1,11261,48645,41259
efc,1,16381,35333,39979
efc,1,23037,44549,43563
efc,1,18173,35845,38699
efc,1,14589,17669,29227
efc,1,14333,7685,18219
efc,1,24573,18437,26155
efc,1,31485,16645,28715
efc,1,33277,29957,38187
ffc,1,33789,35077,40747
ffc,1,47101,48645,47403
ffc,1,54525,59653,48427
ffc,1,49149,56325,48427
ffc,1,33789,57349,44075
ffc,1,39933,52741,44587
ffc,1,49661,51205,44331
ffc,1,37885,56581,48171
ffc,1,37117,56837,50731
ffc,1,27133,58373,49707
ffc,1,39933,59397,51499
ffc,1,33021,64517,51499
ffc,1,37374,2053,50475
ffc,1,33278,1029,53035
ffc,1,41725,65285,51499
ffc,1,41982,2821,54315
ffc,1,46590,1029,52779
ffc,1,48382,5,51243
ffd,1,60158,3589,52011
ffd,1,13566,10245,54571
0fd,2,3582,6149,55851
0fd,2,17918,23045,58667
0fd,2,15614,15621,59691
0fd,2,11774,7173,57387
0fc,2,5373,54789,50987
0fc,2,62717,47877,45355
0fc,2,44285,51973,47147
0fc,2,33533,57093,49195
0fc,2,25085,58373,54059
0fc,2,37117,62213,55083
0fc,2,32253,57861,50475
0fc,2,43261,59397,48939
0fd,2,61950,14085,58923
0fd,2,6142,21765,61739
0fd,2,9470,13573,58667
0fd,2,10238,18181,57131
0fd,2,9470,23557,58155
0fd,2,9982,19205,57131
0fd,2,14590,20229,60715
0fd,2,16382,15109,60715
0fd,2,15870,14341,58923
1fd,2,20478,19973,59435
1fd,2,17662,20485,57643
1fd,2,10238,16645,58923
1fd,2,12798,8197,55083
1fd,2,5374,18693,58155
1fd,2,6910,25093,60715
1fd,2,3582,37125,60715
1fd,2,5118,34309,60971
1fd,2,20478,35077,60971
1fd,2,25086,43269,60203
1fd,2,16894,40453,62507
1fd,2,10238,18949,56619
1fd,2,11262,12805,56363
1fd,2,26110,27397,60459
b05,9,prev,prev,42493
605,11,50475,8700,53501
805,15,54059,8700,57085
806,2,59947,8701,4350
005,15,555,8700,61693
505,13,61227,8701,2813
805,14,57131,8956,64509
905,15,58155,8956,61437
c05,14,58155,8956,56061
405,15,54571,8956,53757
b05,0,56107,8956,49662
e05,1,60715,8956,51198
405,3,64555,8956,47358
e06,7,65067,8956,41470
d06,5,4651,8956,49662
306,10,4651,8956,51966
706,8,3115,8956,56574
906,6,2859,8956,48638
206,9,3883,8956,53246
a06,13,7211,8956,57086
106,12,10283,8956,61438
806,8,7979,8956,62718
905,8,299,8957,510
705,8,64299,8956,53502
906,11,62251,8956,51710
e06,10,43,8956,60926
a06,11,3627,8956,52990
f06,8,2859,9212,64254
306,9,2603,9213,1534
305,9,3883,9213,2302
505,2,65323,9212,47102
d05,12,63019,9212,28925
805,15,50219,9212,37885
d05,0,59435,9212,36606
205,0,61483,9212,41214
b05,15,61739,9212,46845
505,15,59691,9212,48637
705,1,60459,9212,40190
505,0,57131,9212,42494
905,0,56875,9212,46334
305,5,55083,9213,1278
806,8,63787,9213,21502
006,5,1067,9213,6654
705,3,299,9212,60414
205,3,64043,9212,57086
605,3,64299,9212,55038
506,3,64811,9212,56318
c05,3,1323,9212,64766
b05,3,63019,9468,61182
606,3,64299,9468,59390
405,3,43,9468,58110
c05,3,65323,9468,48382
c05,3,60715,9468,45310
005,3,61739,9468,39678
305,2,60203,9468,39934
b06,4,63787,9468,45054
c06,6,299,9469,3582
406,4,5931,9468,60670
406,3,3627,9468,50174
d06,0,4651,9468,55550
906,2,43,9468,46078
a06,3,4139,9468,47102
d06,5,1579,9468,30206
505,2,1579,9468,41726
705,4,61483,9468,29694
705,4,63019,9468,43262
505,2,65323,9468,36862
306,6,62507,9468,44286
c06,6,555,9724,39678
c06,7,3115,9724,41214
e06,8,43,9724,40958
c05,6,3883,9724,30206
b06,9,62763,9724,26878
e06,8,4139,9724,25854
205,9,4651,9724,19710
205,5,59435,9724,29438
f06,4,61227,9724,37374
905,3,3371,9724,47614
805,4,62763,9724,49150
506,4,64043,9724,52990
406,3,1835,9724,58622
c06,4,811,9725,510
905,3,3883,9725,9470
906,5,65323,9724,46078
f06,3,9003,9724,32254
406,2,2603,9724,21758
f05,15,2347,9724,12029
705,1,63019,9724,7422
f05,1,61739,9724,6398
905,1,61995,9979,64510
305,3,58923,9979,60670
905,3,56107,9979,58878
b06,5,60971,9980,2302
906,5,1835,9980,8702
d05,5,555,9979,49406
c05,4,51243,9979,30974
c05,3,49195,9979,26878
205,3,43307,9979,20222
305,3,40235,9979,12030
e05,2,36395,9979,6654
805,9,37419,9979,39934
e05,6,51243,9979,43262
505,2,53291,9979,33534
205,2,55851,9979,38398
205,1,54059,9979,25598
c05,7,39211,9979,31486
b05,4,49195,9979,43518
805,15,46123,9979,1789
005,3,25643,9979,45566
e05,4,44843,10235,56318
605,6,53291,10236,4862
805,1,56619,10235,58110
705,0,54059,10235,57598
e05,5,48171,10236,254
f05,15,59691,10235,62461
305,15,50731,10235,64253
505,14,51755,10235,55293
005,1,45355,10235,51710
d05,0,51243,10235,53502
005,4,49451,10236,15102
305,1,60971,10236,3838
705,0,54571,10235,58878
505,4,49707,10236,11006
a05,5,61995,10236,12798
e05,12,62507,10235,56061
205,5,49195,10235,21245
f05,11,17451,10235,28925
105,12,41003,10235,52221
405,9,50731,10235,22269
b05,0,27691,10235,41214
e05,5,56875,10491,50174
505,5,61995,10491,52222
506,0,63787,10492,17919
b05,8,10027,10492,15871
405,15,56619,10491,60670
506,8,39979,10491,38654
106,13,3627,10491,36862
106,15,23851,10491,35582
a06,4,9515,10491,34558
005,5,555,10491,37374
605,5,54315,10491,37118
405,10,59179,10491,19966
005,1,53035,10491,16383
f05,4,42539,10491,7423
f05,1,32043,10491,1279
005,7,44075,10491,4350
605,10,54059,10490,60926
105,12,54059,10490,54782
b05,5,50731,10490,52479
b05,4,10539,10490,55295
905,13,42795,10747,4350
105,11,63787,10746,59902
105,12,57643,10746,61182
104,11,41771,10746,39423
004,4,61995,10746,49919
c04,8,62507,10746,40447
005,6,52779,10746,39167
206,13,26667,10746,51454
605,8,13355,10746,62206
205,11,44075,10747,11517
005,6,48171,10747,46845
f05,7,34859,10747,43005
a05,10,38699,10747,43261
a05,8,42027,10747,34557
d05,7,45099,10747,36093
a05,7,43563,10747,41469
605,9,41771,10747,39165
f05,7,41771,10747,39421
605,10,41771,10747,35069
c05,11,45099,10747,26877
c05,14,39723,10747,7933
d05,9,38187,11003,26365
005,12,39979,11003,29949
105,6,37419,11002,55038
405,7,19755,11002,61438
005,1,36907,11003,3070
c05,12,38955,11003,23293
505,2,38955,11003,13054
f05,8,32299,11003,4094
e05,6,37675,11003,254
805,6,43307,11003,12030
f05,6,34347,11003,4350
b05,7,30507,11003,5630
105,4,31531,11003,4094
805,2,34091,11002,55294
f05,11,38187,11002,52990
605,10,39467,11002,44030
805,5,32043,11002,65534
e05,5,44587,11002,64254
105,6,50475,11003,5630
805,9,54571,11003,6909
f05,13,40491,11003,9213
b05,14,26155,11258,59133
505,0,26411,11258,54782
c05,2,29227,11258,56318
c05,12,33835,11258,54013
d05,2,29995,11258,50686
305,7,21803,11258,33534
305,10,29227,11258,56574
d05,9,29739,11258,55550
a05,8,34859,11258,62718
505,8,33579,11258,62718
a05,8,33323,11258,60414
705,7,34091,11258,59390
405,8,26923,11258,56318
b05,10,32555,11258,57086
a05,3,27435,11258,48894
205,5,24619,11258,55806
e05,3,33067,11258,52990
e05,7,31019,11258,56062
a05,0,26667,11258,57086
205,5,27435,11258,65022
c05,6,24875,11515,4862
205,6,42027,11514,61182
c05,0,32811,11514,62462
e05,2,23339,11514,63486
305,15,25643,11514,55805
f05,12,19243,11514,58877
405,11,23083,11515,3325
105,10,25643,11514,62205
705,5,23083,11515,3069
c05,6,13867,11514,62461
d05,8,12843,11514,57853
905,11,17963,11514,57085
805,10,19499,11514,51453
e05,11,20523,11514,54013
605,13,18987,11514,50173
305,12,22571,11514,59133
105,13,21803,11514,51453
505,12,18987,11514,47613
605,11,18219,11514,52989
d05,11,17195,11514,50941
105,13,21291,11514,48381
705,13,18987,11770,52221
905,13,23851,11770,65277
905,15,32299,11771,9469
105,12,32043,11771,8957
d05,13,28715,11771,12029
705,12,34091,11771,10237
505,15,26923,11770,64765
c05,14,24107,11770,61949
d05,15,22827,11770,54525
005,15,25387,11770,56573
805,12,24619,11770,61693
805,11,22827,11770,59645
f05,11,17195,11771,1533
505,11,24619,11771,2557
a05,11,28715,11771,8445
b05,13,30763,11771,16125
f05,12,36907,11771,15101
c05,13,34091,11771,23805
805,13,40747,11771,25085
905,14,42539,11771,29181
105,13,38955,12027,22269
f05,13,35627,12027,17149
705,13,34603,12026,61181
905,0,21547,12026,36094
905,15,7211,12026,20733
604,13,3115,12026,7677
104,0,48427,12025,65534
b04,0,41003,12025,63230
704,0,38699,12025,61182
704,0,42027,12025,62718
804,15,41771,12026,8701
904,15,48171,12026,8957
304,0,50987,12025,65534
d04,2,38699,12026,5118
f04,0,47659,12026,7166
804,4,41771,12026,29694
605,14,64043,12029,30462
605,15,56107,12029,25598
605,2,55083,12029,16127
405,12,64043,12029,10494
c05,11,57387,12028,65278
f05,10,60715,12285,12542
e05,9,59947,12285,20734
a05,12,62507,12285,8446
205,14,57387,12285,510
a05,13,61995,12284,64766
a05,12,57899,12285,4350
305,13,56363,12285,10494
405,15,58667,12285,254
706,15,60459,12284,64766
606,1,811,12285,7935
806,15,2603,12285,2046
205,0,3883,12285,9727
e05,14,65067,12285,4862
b06,15,63531,12285,16638
e05,13,1323,12285,13310
605,12,62251,12285,20478
e05,13,58155,12285,26366
305,14,64811,12285,14846
805,14,62507,12285,21758
205,9,57387,12285,12030
906,11,60459,12541,20734
905,11,1579,12541,20222
505,12,62763,12541,23038
206,13,63019,12541,19198
d05,9,299,12541,25854
e05,10,61227,12541,26878
206,12,62251,12541,17918
106,2,4651,12541,13055
906,4,14891,12541,255
405,9,19243,12540,55039
305,13,62763,12540,47103
306,13,43819,12540,32767
906,12,299,12540,38911
805,9,12587,12540,59391
d06,0,57643,12541,16127
506,12,33067,12541,38398
e06,1,44075,12541,22015
605,3,5419,12540,54015
805,5,60971,12540,56831
605,7,59691,12540,56831
d05,6,59179,12541,5375
505,4,47915,12796,63487
e06,3,58923,12797,6655
a06,4,4139,12797,6655
f05,2,2859,12796,38911
d06,10,55595,12796,42751
406,8,5419,12796,57855
106,10,19499,12797,4607
d06,3,3115,12797,13567
c06,6,11051,12797,17919
106,15,18731,12797,5374
206,15,13867,12797,24574
d06,12,27691,12796,60670
806,11,7211,12796,63998
506,12,16171,12797,17406
d06,11,15659,12797,13310
f05,15,4651,12797,18174
805,8,61483,12797,9727
f05,8,56363,12797,14335
205,1,60459,12797,13567
606,15,64811,12797,11518
e06,6,11051,12797,33022
406,1,555,13053,30462
005,9,811,13053,30462
006,12,53547,13053,18942
e05,11,2091,13053,11262
405,7,60203,13053,50686
c05,8,59947,13053,53502
d05,5,55595,13053,46334
a05,10,51755,13053,44798
205,11,57131,13053,45822
206,14,63275,13053,36606
a06,10,1323,13053,41726
e06,10,1323,13053,26622
605,5,299,13054,21502
e05,5,46635,13053,63486
f05,1,53035,13054,19710
a05,2,36907,13054,3838
705,3,44075,13054,18942
405,5,36907,13054,10238
805,4,43307,13054,29694
605,8,33835,13053,60670
805,5,48939,13309,61694
705,7,47915,13310,6910
505,1,48683,13309,65278
905,0,43563,13310,5886
705,5,41003,13310,9214
f05,3,47915,13310,18942
206,14,51755,13309,14334
e06,1,10795,13309,1023
e05,4,27947,13309,15103
205,5,58411,13309,14591
606,1,60715,13309,14079
306,1,29739,13309,2815
706,0,17195,13308,41727
706,11,14635,13309,4350
806,15,46635,13309,29182
c06,15,1067,13309,25854
f06,13,2347,13309,24830
705,14,7979,13309,32766
305,2,62507,13308,51967
906,9,63019,13308,53503
d06,8,9003,13308,64511
d06,12,12843,13565,5375
106,9,3371,13565,6143
006,5,3115,13564,43007
b06,3,17451,13564,61439
706,5,10027,13564,54015
b06,7,10283,13564,57599
c05,10,9003,13565,12031
105,9,63019,13565,16639
205,5,57643,13565,13567
a05,3,61995,13564,52991
105,7,57899,13564,5887
506,13,62251,13564,4095
605,13,6443,13564,38143
a06,11,60971,13564,49663
c06,10,7723,13564,64511
705,6,12587,13564,62463
c06,4,63275,13565,21247
d06,5,10283,13565,24063
206,15,20267,13565,19710
406,15,40491,13565,6142
205,14,1323,13820,41982
c05,8,36139,13820,46590
f05,2,24363,13820,32510
e05,10,53291,13820,13822
f05,0,42027,13819,29951
005,1,9771,13820,8447
406,0,48427,13821,60926
505,15,299,13823,36349
a05,8,9771,13823,12797
005,8,13099,13822,59133
704,5,22827,13823,8445
105,3,55595,13822,47614
905,0,30763,13822,37118
e05,11,23595,13822,27646
605,6,43819,13822,9983
e05,10,49451,13821,61183
a05,6,59435,13821,60415
d05,2,61995,13821,55807
c05,13,60459,13821,64254
305,14,54315,13822,18174
a05,12,48683,13822,14334
605,11,49451,14078,22014
205,10,46891,14078,12542
905,12,49195,14078,28158
a05,8,45867,14078,26366
605,6,41515,14078,25854
105,9,35883,14078,23038
905,10,41771,14078,25086
205,4,41003,14078,22526
d05,5,33835,14078,26622
a05,7,31019,14078,20734
805,5,35115,14078,25086
d05,8,33835,14078,23806
605,12,36139,14078,26366
f05,15,37675,14078,14078
e05,12,46635,14078,16126
a05,0,43307,14078,19967
005,2,44331,14078,20991
005,2,46891,14078,19711
a05,1,44587,14078,20991
f05,0,42539,14078,20479
805,15,44587,14334,16382
405,1,44587,14334,15103
f05,0,45355,14334,18943
405,15,40491,14334,22526
505,15,41003,14334,25854
305,3,40491,14334,15615
7fe,3,prev,prev,44331
7fe,3,19710,64005,44075
7fe,3,17919,2565,45355
7fe,3,20735,8709,45099
7fe,3,19967,21765,51499
